Route	page	seq	Line of route	ELR	Line of Route/Sector Description	M	Ch	M	Ch	121	142	143	150	153	155	156	158	159	Notes
Western-and-Wales	0755	10	GW650	LOF	"Lostwithiel – Network Rail Boundary
(Carne Point)"	277	54	281	59	8	N	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0755	11	GW660	PAR	Par Loop Jn – St Blazey Jn	281	57	282	16	7	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0755	12	GW660	NEW	St Blazey Jn – Newquay	282	16	302	49	6	Y	R1	R2	R1	"B
R2"	"B
R1
R3"	"B
R2"	R2	"R120mph over bridge NEW-28936
(289m 36ch)
R2Prohibited between Goonbarrow and
Newquay
R3Permitted between Goonbarrow and
Newquay when already attached to a
train that required assistance earlier
in the journey"
Western-and-Wales	0755	13	GW672	SDS	Burngullow Jn – Drinnick Mill	288	26	291	31	6	N	N	N	N	N	N	N	Y	
Western-and-Wales	0755	14	GW672	SDS	Drinnick Mill – Parkandillack	291	31	293	52	5	N	N	N	N	N	N	N	Y	
Western-and-Wales	0755	15	GW680	"FAL1-
3"	Penwithers Jn – Falmouth	301	25	312	46	6	Y	Y	N	Y	N	N	N	N	
Western-and-Wales	0755	16	GW690	SIV	St Erth – St Ives	321	02	325	13	5	Y	B	N	B	N	N	N	N	
Western-and-Wales	0755	17	GW700	BAG2	"Gloucester Barnwood Jn – Horton
Road Jn"	92	21	92	75	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0755	18	GW700	"SWM
2"	"Horton Road Jn – Route Boundary
Wales"	113	61	129	00	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0755	19	GW700	"SWM
2"	"Route Boundary Wales – Severn
Tunnel Jn"	129	00	149	14	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0755	20	GW710	"NO
ELR"	"Llanwern Works East – Llanwern
Works West via BSS (Corus
Infrastructure)"	153	08	156	03	8	N	R1	R1	R1	R1	R1	R1	R1	"R1See Sectional Appendix Local
Instructions"
Western-and-Wales	0755	21	GW720	EUB	"Network Rail Boundary (Uskmouth) –
East Usk Jn"	3	07	0	00	8	N	Y	Y	Y	Y	Y	Y	Y	
Route	page	seq	Line of route	ELR	Line of Route/Sector Description	M	Ch	M	Ch	RA	43	47/2	47/4	47/7	56	57	58	59	Notes
Western-and-Wales	0756	1	GW730	SHL	Severn Bridge Jn – Craven Arms Jn	0	11	20	01	8	R1	Y	Y	Y	Y	Y	Y	Y	"R1Prohibited from operating at MU
speeds between Sutton Bridge Jn
and Craven Arms Jn when operating
in a Class 253/254 formation"
Western-and-Wales	0756	2	GW730	SHL	Craven Arms Jn – Shelwick Jn	20	01	49	26	8	R1	Y	Y	Y	Y	Y	Y	Y	"R1Prohibited from operating at MU
speeds between Craven Arms Jn
and Onibury when operating in a
Class 253/254 formation"
Western-and-Wales	0756	3	GW730	SHL	"Shelwick Jn – Site of former
Rotherwas Jn"	49	26	52	19	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0756	4	GW730	HDC	"Site of former Rotherwas Jn – Site of
former Red Hill Jn"	0	00	1	74	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0756	5	GW730	HNL1	"Site of former Red Hill Jn – Maindee
West Jn"	1	74	41	66	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0756	6	GW731	WSJ2	"Route Boundary (MD801) (Madeley
Jn) – Abbey Foregate Jn"	170	46	171	15	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0756	7	GW731	WSJ2	Abbey Foregate Jn – Crewe Jn	171	15	171	57	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0756	8	GW731	WSJ2	"Crewe Jn – Route Boundary
(NW3005) (Wrexham General)"	171	57	199	00	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0756	9	GW732	AFE	"Abbey Foregate Jn – English Bridge
Jn (Loop Lines)"	0	25	0	00	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0756	10	GW733	"SBA1/
2"	Sutton Bridge Jn – Welshpool	0	00	33	70	7	N	B	B	B	B	B	B	B	
Western-and-Wales	0756	11	GW733	SBA2	Welshpool – Aberystwyth	33	70	95	60	5	N	N	N	N	N	N	N	N	
Western-and-Wales	0756	12	GW734	DJP	Dovey Jn – Pwllheli	78	60	132	70	5	N	N	N	N	N	N	N	N	
Western-and-Wales	0756	13	GW735	SYC	"Crewe Jn – Route Boundary
(NW1007) (Limit of Electrification)"	32	29	2	60	8	R1	Y	Y	Y	Y	Y	Y	Y	"R1Prohibited from operating at MU
speeds between Crewe Jn and
Nantwich when operating in a Class
253/254 formation"
Western-and-Wales	0756	14	GW736	GNQ1	"Gobowen South – Commencement of
single line board"	0	00	0	16	5	N	N	N	N	N	N	N	N	
Western-and-Wales	0756	15	GW740	MAI	Maindee East Jn – Maindee North Jn	41	65	41	33	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0756	16	GW750	BNC	Hereford Yard Jn – Brecon Curve Jn	0	00	0	19	8	N	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0756	17	GW750	HNL2	Brecon Curve Jn – MEB Siding	149	44	149	78	8	N	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0756	18	GW770	EBW	"Ebbw Vale Parkway – Site of Former
Aberbeeg Jn"	18	45	14	23	5	N	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0756	19	GW770	WVL	Site of Former Aberbeeg Jn – Park Jn	14	23	1	02	5	N	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0756	20	GW770	GAE	"Park Jn – Gaer Jn (Western Valley
Line)"	160	24	159	33	8	N	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0756	21	GW773	BJR	"Machen Quarry – Site of Former
Bassaleg Jn"	4	69	0	00	6	N	Y	N	Y	Y	Y	Y	Y	
Western-and-Wales	0756	22	GW773	WVL	"Site of Former Bassaleg Jn – Park Jn
(Machen Branch)"	2	05	1	10	6	N	Y	N	Y	Y	Y	Y	Y	
Route	page	seq	Line of route	ELR	Line of Route/Sector Description	M	Ch	M	Ch	RA	43	47/2	47/4	47/7	56	57	58	59	Notes
Western-and-Wales	0757	1	GW780	WVL	Park Jn – Park Jn SB	1	02	0	74	8	N	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0757	2	GW780	NWN	Park Jn SB – Ebbw Jn	0	54	0	00	8	N	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0757	3	GW784	NLL	"Alexandra Dock Jn – Network Rail
Boundary (Newport Docks)"	159	60	160	27	8	N	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0757	4	GW790	ROC	Pengam Jn – Change of ELR	168	20	168	61	7	N	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0757	5	GW790	ROA	"Change of ELR – Network Rail
Boundary (ABP Cardiff Docks)"	3	41	4	54	7	N	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0757	6	GW810	CAR	"End of Line (Rhymney) – Ystrad
Mynach South Jn"	24	00	13	41	6	Y	Y	Y	Y	B	B	B	B	
Western-and-Wales	0757	7	GW810	CAR	Ystrad Mynach South Jn – Heath Jn	13	41	3	32	6	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0757	8	GW810	CAR	"Heath Jn – Cardiff Queen Street North
Jn"	3	32	1	22	6	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0757	9	GW820	TBD	"Network Rail Boundary (Cwmbargoed)
– Site of Former Taff Bargoed Branch
Jn"	19	59	13	53	8	N	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0757	10	GW820	VON	"Site of Former Taff Bargoed Branch
Jn – Site of Former Penallta Jn"	13	53	12	41	8	N	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0757	11	GW820	PTA	"Site of Former Penallta Jn – Ystrad
Mynach South Jn"	15	01	13	41	8	N	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0757	12	GW828	CRY	Coryton – Heath Jn	2	57	0	15	6	N	Y	N	Y	N	N	N	N	
Western-and-Wales	0757	13	GW830	CAM	Merthyr Tydfil – Abercynon Jn	24	44	16	35	6	N	Y	N	Y	N	N	N	N	
Western-and-Wales	0757	14	GW830	CAM	Abercynon Jn – Pontypridd Jn	16	35	13	04	6	N	Y	N	Y	N	N	N	N	
Western-and-Wales	0757	15	GW830	CAM	Pontypridd Jn – Radyr Jn	13	04	5	23	6	N	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0757	16	GW830	CAM	Radyr Jn – Queen Street North Jn	5	23	1	17	8	N	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0757	17	GW830	CAM	"Queen Street North Jn – Queen Street
South Jn"	1	17	0	66	8	N	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0757	18	GW830	CEJ	"Queen Street South Jn – Cardiff East
Jn"	0	22	0	00	8	N	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0757	19	GW830	"SWM
2"	Cardiff East Jn – Cardiff West Jn	170	18	170	56	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0757	20	GW830	BRY	Cardiff West Jn – Barry Jn	0	10	8	16	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0757	21	GW830	BRY	Barry Jn – Buffer Stops (Barry Island)	8	16	8	76	6	Y	Y	N	Y	N	N	N	N	
Western-and-Wales	0757	22	GW834	VON	Network Rail Boundary – Aberdare	26	62	22	34	6	N	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0757	23	GW834	"VON/
ALK"	Aberdare – Cwmbach Change of ELR	22	34	20	68	6	N	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0757	24	GW834	"ABD/
MOA"	"Cwmbach Change of ELR –
Abercynon Jn (Including Mountain Ash
Down Loop ELR MOA)"	22	01	16	35	6	N	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0757	25	GW835	THT	End of Line – Treherbert	23	69	23	54	6	N	Y	B	Y	N	N	N	N	
Western-and-Wales	0757	26	GW835	THT	Treherbert – Pontypridd Jn	23	54	13	04	6	N	Y	B	Y	N	N	N	N	
Western-and-Wales	0757	27	GW839	CAM	Queen Street South Jn – Cardiff Bay	0	66	0	02	6	N	Y	N	Y	N	N	N	N	
Western-and-Wales	0757	28	GW840	RAD	Radyr Jn – Leckwith Loop South Jn	4	41	0	69	8	Y	Y	Y	Y	Y	Y	Y	Y	
Route	page	seq	Line of route	ELR	Line of Route/Sector Description	M	Ch	M	Ch	RA	43	47/2	47/4	47/7	56	57	58	59	Notes
Western-and-Wales	0758	1	GW840	RAD	"Leckwith Loop South Jn – Penarth
Curve North Jn"	0	69	0	47	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0758	2	GW840	RAD	"Penarth Curve North Jn – Radyr
Branch Jn"	0	47	0	25	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0758	3	GW850	CLL	"Leckwith Loop South Jn – Leckwith
Loop North Jn"	0	26	0	00	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0758	4	GW860	CPL	"Penarth Curve North Jn – Penarth
Curve South Jn"	0	25	0	00	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0758	5	GW864	PTH	Cogan Jn – Penarth	0	01	1	12	6	Y	Y	N	Y	N	N	N	N	
Western-and-Wales	0758	6	GW870	VOG	Barry Jn – Bridgend Bay Platform	0	00	19	04	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0758	7	GW871	FOR	"Ford Siding GF – Network Rail
Boundary (Ford Works, Waterton)"	0	00	1	18	8	N	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0758	8	GW874	BAL	Llynfi Jn – Tondu Jn	0	07	2	70	6	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0758	9	GW874	BAL	Tondu Jn – Maesteg	2	70	8	06	6	N	Y	Y	Y	N	N	N	N	
Western-and-Wales	0758	10	GW877	POR	Tondu Jn – Cefn Jn	0	00	2	43	6	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0758	11	GW877	OVE	"Cefn Jn – Margam Abbey Works East
Jn"	7	41	2	41	6	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0758	12	GW877	OVE	"Margam Abbey Works East Jn –
Margam East Jn"	2	41	1	40	6	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0758	13	GW877	OVE	Margam East Jn – Margam Yard Jn	1	40	0	79	6	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0758	14	GW877	OVE	"Margam Yard Jn – Network Rail
Boundary (Port Talbot Docks)"	0	79	0	56	6	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0758	15	GW890	SDI1	"Briton Ferry Up Flying Loop Jn –
Dynover Jn"	206	14	207	67	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0758	16	GW890	SDI1	Dynover Jn – Jersey Marine Jn North	207	67	208	33	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0758	17	GW890	SDI1	"Jersey Marine Jn North – Change of
Mileage"	208	33	208	49	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0758	18	GW890	SDI2	"Change of Mileage – Grovesend
Colliery Loop Jn"	0	00	10	05	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0758	19	GW890	SDI2	"Grovesend Colliery Loop Jn – Morlais
Jn"	10	05	10	64	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0758	20	"GW890
1"	RSB	Dynevor Jn – Jersey Marine South Jn	19	16	20	24	6	N	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0758	21	GW892	VON	"Network Rail Boundary (Cwmgwrach)
– Neath & Brecon Jn"	33	14	41	17	6	N	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0758	22	GW892	VON	Neath & Brecon Jn – Burrows Sidings	41	17	46	30	6	N	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0758	23	GW893	NAB	"Network Rail Boundary (Onllwyn) –
Neath and Brecon Jn"	10	10	0	01	6	N	Y	Y	Y	Y	Y	Y	Y	
Route	page	seq	Line of route	ELR	Line of Route/Sector Description	M	Ch	M	Ch	RA	43	47/2	47/4	47/7	56	57	58	59	Notes
Western-and-Wales	0759	1	GW894	JER	"Jersey Marine Jn North – Jersey
Marine Jn South"	1	24	2	26	6	N	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0759	2	GW897	HDY	"Grovesend Colliery Loop Jn – Hendy
Jn"	0	00	0	46	6	Y	Y	Y	Y	Y	Y	Y	N	
Western-and-Wales	0759	3	GW900	BSW	"Ableton Lane Tunnel – Severn
Tunnel Jn"	10	51	16	73	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0759	4	GW900	SWM2	"Severn Tunnel Jn – Maindee West
Jn"	149	14	158	16	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0759	5	GW900	SWM2	Maindee West Jn – Cardiff East Jn	158	16	170	18	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0759	6	GW900	SWM2	Cardiff East Jn – Cardiff West Jn	170	18	170	56	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0759	7	GW900	SWM2	Cardiff West Jn – Court Sart Jn	170	56	206	58	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0759	8	GW900	SWM2	Court Sart Jn – Llandore Jn	206	58	214	62	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0759	9	GW900	SWM2	Llandore Jn – Llandeilo Jn	214	62	223	49	7	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0759	10	GW900	SWM2	Llandeilo Jn – Carmarthen Bridge Jn	223	49	245	32	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0759	11	GW900	SWM2	Carmarthen Bridge Jn – Whitland Jn	245	32	259	01	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0759	12	GW900	SWM2	Whitland Jn – Clarbeston Road Jn	259	01	271	08	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0759	13	GW900	CRL	"Clarbeston Road Jn – Change of
ELR (Letterston Jn)"	271	08	281	58	7	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0759	14	GW900	NPF	"Change of ELR (Letterston Jn) –
Network Rail Boundary (Fishguard
Harbour)"	283	30	287	52	7	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0759	15	GW9001	SWA	Landore Jn – Swansea	214	62	216	07	7	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0759	16	GW906	SWL	"Swansea Loop East Jn – Swansea
Loop West Jn"	0	53	0	00	7	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0759	17	GW910	CWL1	"Craven Arms Jn – Change of
Mileage"	20	01	20	12	5	Y	N	N	N	N	N	N	N	
Western-and-Wales	0759	18	GW910	CWL2	"Change of Mileage – Site of Former
Llandovery Jn"	0	00	59	14	5	Y	N	N	N	N	N	N	N	
Western-and-Wales	0759	19	GW910	VOT	"Site of Former Llandovery Jn –
Llandeilo"	29	40	18	07	5	R1	N	N	N	N	N	N	N	R15mph through Llandovery Platforms
Western-and-Wales	0759	20	GW910	LLA	Llandeilo – Pantyffynnon	18	07	10	08	5	Y	N	N	N	N	N	N	N	
Western-and-Wales	0759	21	GW910	LLA	Pantyffynnon – Morlais Jn	10	08	3	50	5	Y	N	N	N	N	N	N	N	
Western-and-Wales	0759	22	GW910	LLA	Morlais Jn – Llandeilo Jn	3	50	0	00	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0759	23	GW915	GWA	"Gwaun-cae-Gurwen – Former Jn
(Change of ELR)"	16	41	14	60	5	N	Y	Y	Y	Y	Y	Y	N	
Route	page	seq	Line of route	ELR	Line of Route/Sector Description	M	Ch	M	Ch	RA	43	47/2	47/4	47/7	56	57	58	59	Notes
Western-and-Wales	0760	1	GW915	GNT	"Former Jn (Change of ELR) –
Pantyffynnon"	14	60	10	04	5	N	Y	Y	Y	Y	Y	Y	N	
Western-and-Wales	0760	2	GW930	CAN	"Carmarthen Jn – End of Line (Beyond
Carmarthen Station)"	245	10	245	65	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0760	3	GW940	"CAN/
CNW"	"Up Sidings No.2 GF – Carmarthen
Bridge Jn"	245	43	245	32	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0760	4	GW950	PEM	Whitland Jn – Pembroke RA Change	259	01	284	22	7	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0760	5	GW950	PEM	"Pembroke RA Change – Pembroke
Dock"	284	22	286	26	6	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0760	6	GW960	"SWM
2"	Clarbeston Road – Haverfordwest	271	08	276	08	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0760	7	GW960	"SWM
2"	"Haverfordwest – Change of ELR (Site
of Former Johnston Jn)"	276	08	280	70	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0760	8	GW960	MIL	"Change of ELR (Site of Former
Johnston Jn) – Herbranston Jn"	280	70	283	12	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0760	9	GW960	MIL	"Herbranston Jn – End of Line (Beyond
Milford Haven)"	283	12	284	71	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0760	10	GW970	GOB	"Gulf Oil Branch Jn – Waterston, Gulf
Oil Refinery"	0	00	2	35	8	N	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0760	11	GW980	ERB	Herbrandston Jn – Robeston	0	00	1	18	8	N	Y	Y	Y	Y	Y	Y	Y	
Route	page	seq	Line of route	ELR	Line of Route/Sector Description	M	Ch	M	Ch	RA	60	66	67	68	70	73	88	97/3	Notes
Western-and-Wales	0761	1	GW103	MLN1	Paddington – Old Oak Common West	0	05	3	20	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0761	2	GW103	MLN1	"Old Oak Common West – Acton East
Jn"	3	20	4	07	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0761	3	GW103	MLN1	Acton East Jn – West Ealing Jn	4	07	6	54	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0761	4	GW103	MLN1	West Ealing Jn – Hanwell Jn	6	54	7	19	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0761	5	GW103	MLN1	"Hanwell Jn – Heathrow Airport Jn
(Down Main)"	7	19	11	15	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0761	6	GW103	MLN1	"Heathrow Airport Jn (Down Main) –
Stockley Bridge Jn (Limit of
Electrification)"	11	15	12	09	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0761	7	GW103	MLN1	"Stockley Bridge Jn (Limit of
Electrification) – Slough"	12	09	18	36	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0761	8	GW103	MLN1	Slough – Maidenhead Jn	18	36	24	24	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0761	9	GW103	MLN1	Maidenhead Jn – Henley Branch Jn	24	24	31	04	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0761	10	GW103	MLN1	Henley Branch Jn – Reading New Jn	31	04	35	40	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0761	11	GW103	MLN1	Reading New Jn – Westbury Line Jn	35	40	36	17	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0761	12	GW103	RLL	"Reading East Jn – Route Boundary
(SW210 ) (Reading Southern Jn)"	35	61	35	38	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0761	13	GW103	MLN1	Westbury Line Jn – Reading West Jn	36	17	36	78	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0761	14	GW103	MLN1	Reading West Jn – Didcot East Jn	36	78	52	66	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0761	15	GW103	MLN1	Didcot East Jn – Chester Line Jn	52	66	53	12	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0761	16	GW103	MLN1	Chester Line Jn – Foxhall Jn	53	12	53	55	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0761	17	GW103	MLN1	Foxhall Jn – Uffington	53	55	66	39	8	Y	Y	R1	Y	Y	Y	Y	Y	"R1120mph maximum speed between Swindon
and Didcot (Up Main 64m 70ch to 63m 40ch)"
Western-and-Wales	0761	18	GW105	MLN1	Uffington – Swindon Jn	66	39	77	36	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0761	19	GW105	MLN1	Swindon Jn – Wootton Bassett Jn	77	36	83	07	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0761	20	GW105	MLN1	Wootton Bassett Jn – Thingley Jn	83	07	96	10	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0761	21	GW105	MLN1	Thingley Jn – North Somerset Jn	96	10	117	46	8	Y	Y	Y	Y	Y	Y	Y	Y	
Route	page	seq	Line of route	ELR	Line of Route/Sector Description	M	Ch	M	Ch	RA	60	66	67	68	70	73	88	97/3	Notes
Western-and-Wales	0762	1	GW105	MLN1	North Somerset Jn – Feeder Bridge Jn	117	46	117	50	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0762	2	GW105	MLN1	Feeder Bridge Jn – Bristol East Jn	117	50	118	02	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0762	3	GW105	MLN1	Bristol East Jn – Bristol West Jn	118	02	118	58	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0762	4	GW105	MLN1	Bristol West Jn – Parson Street Jn	118	58	120	28	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0762	5	GW105	MLN1	Parson Street Jn – Worle Jn	120	28	135	11	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0762	6	GW105	MLN1	Worle Jn – Uphill Jn (direct)	135	11	138	04	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0762	7	GW105	MLN1	Uphill Jn – Fordgate	138	04	154	12	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0762	8	GW107	WSM	"Worle Jn – Uphill Jn via
Weston-Super-Mare"	135	11	139	05	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0762	9	GW108	MLN1	Fordgate – Cogload Jn (Up)	154	12	158	23	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0762	10	GW108	MLN1	"Cogload Jn (Up) – Norton Fitzwarren
Jn (Connection - West Somerset
Railway)"	158	23	164	60	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0762	11	GW108	MLN1	"Norton Fitzwarren Jn (Connection -
West Somerset Railway) – Cowley
Bridge Jn"	164	40	192	52	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0762	12	GW108	MLN1	"Cowley Bridge Jn – Exeter St Davids
Jn"	192	52	194	00	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0762	13	GW108	MLN1	"Exeter St Davids Jn – Newton Abbot
East Jn"	194	00	213	75	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0762	14	GW108	MLN1	"Newton Abbot East Jn – Newton Abbot
West Jn"	213	75	214	43	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0762	15	GW108	MLN1	"Newton Abbot West Jn – Tavistock Jn
Yard"	214	43	242	55	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0762	16	GW108	MLN1	Tavistock Jn Yard – Laira Jn	242	55	243	67	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0762	17	GW108	MLN1	Laira Jn – Lipson Jn	243	67	244	35	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0762	18	GW108	MLN1	"Lipson Jn – Change of ELR (Site of
Former Devonport Jn/Cornwall Loop)"	244	35	246	15	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0762	19	GW108	MLN2	"Change of ELR (Site of Former
Devonport Jn/Cornwall Loop) – St
Budeaux Jn"	247	28	250	00	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0762	20	GW108	MLN2	St Budeaux Jn – Change of ELR	250	00	256	38	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0762	21	GW108	MLN3	Change of ELR – Liskeard Jn	256	40	264	66	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0762	22	GW108	MLN3	Liskeard Jn – Lostwithiel Jn	264	66	277	54	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0762	23	GW108	MLN3	Lostwithiel Jn – Par Loop Jn	277	54	281	57	8	Y	Y	Y	Y	Y	Y	Y	Y	
Western-and-Wales	0762	24	GW108	MLN3	Par Loop Jn – Burngullow Jn	281	57	288	26	8	Y	Y	Y	Y	Y	Y	Y	Y	
