Route	page	seq	Line of route	ELR	Line of Route/Sector Description	M	Ch	M	Ch	165	166	168	170	171	172	175	180	220	221	Notes
London-North-Western-South	0473	1	MD801	WSJ1	"Wolverhampton North Jn – Oxley,
Stafford Road Jn (Change of Mileage)"	143	52	142	79	N	N	Y	Y	N	N	Y	N	Y	Y	
London-North-Western-South	0473	2	MD801	WSJ2	"Oxley, Stafford Road Jn (Change of
Mileage) – Limit of Electrification"	143	02	143	65	N	N	Y	Y	N	N	Y	N	Y	Y	
London-North-Western-South	0473	3	MD801	WSJ2	Limit of Electrification – Madeley Jn	143	65	156	19	N	N	Y	Y	N	N	Y	N	N	R1	"R13mph Shifnal Down platform with deflated
suspension"
London-North-Western-South	0473	4	MD801	WSJ2	"Madeley Jn – Route Boundary
(GW731) (Abbey Foregate )"	156	19	170	46	N	N	Y	Y	N	N	Y	N	N	"R1
R2"	"R13mph Oakengates Up platform with deflated
suspension
R23mph Wellington Down Loop platform with
deflated suspension"
London-North-Western-South	0473	5	MD805	OXC	"Bushbury (Oxley) Jn – Stafford Road
Jn"	1	02	0	00	N	N	N	Y	N	N	Y	N	Y	Y	
London-North-Western-South	0473	6	MD810	MJI1	"Madeley Junction – Site of Former
Lightmoor Jn"	156	19	160	29	N	N	N	N	N	N	N	N	N	N	
London-North-Western-South	0473	7	MD810	MJI2	"Site of Former Lightmoor Jn –
Ironbridge Power Station (NR
Boundary)"	156	19	160	29	N	N	N	N	N	N	N	N	N	N	
