Route	page	seq	Line of route	ELR	Line of Route/Sector Description	M	Ch	M	Ch	MK1	MK2	MK3	MK3 (MOD)	MK3 DVT	MK3 DVT MOD)	MK4	Notes
London-North-Western-North	0884	1	NW9903	SJC	"Change of Mileage (Wennington) –
Change of Mileage (Site of former
Carnforth East Jn)"	9	45	0	31	Y	Y	Y	N	N	N	Y	
London-North-Western-North	0884	2	NW9903	CEC	"Change of Mileage (Site of former
Carnforth East Jn) – Carnforth Station
Jn"	0	25	0	04	Y	Y	Y	N	N	N	Y	
London-North-Western-North	0884	3	NW9907	WAR	Appleby North Jn – Appleby West Jn	277	27	277	56	N	N	N	N	N	N	N	
London-North-Western-North	0884	4	NW9907	EDE	"Network Rail Boundary (Warcop) –
End of Line"	11	03	11	46	N	N	N	N	N	N	N	
London-North-Western-North	0884	5	NW9909	NEC2	"Route Boundary (LN682) (Corby
Gates) – Petteril Bridge Jn"	58	00	59	26	Y	Y	Y	N	N	N	Y	
London-North-Western-North	0884	6	NW9911	NGD	"London Road Jn – Bog Jn (Newcastle
Goods Lines)"	0	00	0	25	Y	Y	N	N	N	N	N	
